daily_time_spent,Age,area_income,daily_internet_usage,ad_topic_line,City,is_male,Country,Timestamp,clicked_on_ad,Hour,Day_of_Week,Month,Income_Category,Age_Category,Internet_Usage_Category,Time_Spent_Category
0.6736359,0.69047619,0.591553453,0.063990798,Integrated coherent pricing structure,Burgessside,0,Mexico,7/17/2016 1:13,1,0.043478261,6,7,1,3,0,2
0.943736189,0.452380952,0.498673045,0.763591234,Realigned next generation projection,Hurleyborough,0,Gibraltar,2/17/2016 7:05,0,0.304347826,2,2,0,2,3,3
0.873193949,0.214285714,,0.609759051,Reactive needs-based instruction set,Garychester,1,Haiti,6/16/2016 2:33,0,0.086956522,3,6,,0,2,3
0.48427673,0.166666667,0.631252911,0.162852646,User-friendly well-modulated leverage,East Kevinbury,1,Falkland Islands (Malvinas),4/9/2016 16:31,1,0.695652174,5,4,1,0,0,1
0.563827979,0.047619048,0.430098201,0.689127013,Function-based fault-tolerant model,Contrerasshire,1,Eritrea,3/18/2016 17:35,0,0.739130435,4,3,0,0,3,1
0.832568417,0.142857143,0.392476671,0.5727691,Decentralized needs-based analyzer,Erikville,0,,5/11/2016 22:02,0,0.956521739,2,5,0,0,2,3
0.089580146,0.785714286,0.647418241,0.507204262,Phased analyzing emulation,Robertsonburgh,1,Gambia,5/25/2016 20:10,1,0.869565217,2,5,1,3,2,0
0.741118477,0.428571429,0.932194758,0.446361545,Multi-layered fresh-thinking process improvement,Karenton,0,Barbados,2/29/2016 19:26,0,0.826086957,0,2,3,2,1,2
0.481217066,0,0.600307383,0.485288776,Upgradable directional system engine,Port Kathleenfort,0,Nauru,6/9/2016 14:24,1,0.608695652,3,6,1,0,2,1
0.712051674,0.214285714,0.68713984,0.802518465,Persevering eco-centric flexibility,Lake Adrian,0,Peru,1/30/2016 16:15,0,0.695652174,5,1,2,0,3,2
0.698793133,0.095238095,0.650629502,0.645356581,Inverse local hub,New Sheila,1,El Salvador,2/15/2016 5:35,0,0.217391304,0,2,1,0,2,2
0.774944756,0.261904762,0.740277118,0.75087783,Triple-buffered needs-based Local Area Network,Mollyport,0,Libyan Arab Jamahiriya,1/31/2016 6:14,0,0.260869565,6,1,2,1,3,2
0.797892232,0.595238095,0.862689977,0.683496791,Centralized multi-state hierarchy,Sandraland,1,Cambodia,1/5/2016 16:34,0,0.695652174,1,1,3,3,2,3
,0.785714286,0.453547122,,Public-key non-volatile implementation,Charlenetown,0,Saint Barthelemy,5/31/2016 2:17,1,0.086956522,1,5,0,3,,
0.926228115,0.404761905,0.667920987,0.709528999,Synergized coherent interface,Luischester,1,Reunion,4/21/2016 16:10,0,0.695652174,3,4,2,2,3,3
0.082440931,0.666666667,0.263932794,0.381886427,Horizontal high-level concept,South Johnnymouth,0,Antigua and Barbuda,4/10/2016 3:30,1,0.130434783,6,4,0,3,1,0
0.293047765,0.476190476,0.485643695,0.041227752,Reduced multimedia project,Hannaport,0,Samoa,2/9/2016 7:21,1,0.304347826,1,2,0,2,0,0
0.319224885,0.952380952,0.433145921,0.325584211,,,0,Afghanistan,6/17/2016 17:11,1,0.739130435,4,6,0,3,1,1
0.863505014,0.357142857,0.804643425,0.624107035,Polarized multimedia system engine,West Daleborough,0,Azerbaijan,5/22/2016 21:54,0,0.913043478,6,5,3,1,2,3
0.107258202,0.333333333,0.647035272,0.278605158,Versatile reciprocal structure,Morrismouth,1,Philippines,7/13/2016 7:41,1,0.304347826,2,7,1,1,1,0
0.502124766,0.523809524,0.693274829,0.03723211,Upgradable multi-tasking initiative,North Andrewstad,1,Angola,1/23/2016 18:59,1,0.782608696,5,1,2,2,0,1
0.800951895,0.214285714,0.794471837,0.538927231,Configurable tertiary budgetary management,Wrightburgh,1,Albania,5/20/2016 12:17,0,0.52173913,4,5,3,0,2,3
0.691823899,0.404761905,0.82785551,0.187310812,Adaptive asynchronous attitude,West Tanya,1,Hungary,1/30/2016 4:38,1,0.173913043,5,1,3,2,0,2
0.620601734,0.547619048,0.91027695,0.767042015,Face-to-face mission-critical definition,Novaktown,1,Faroe Islands,4/21/2016 12:34,0,0.52173913,3,4,3,2,3,2
0.668026517,0.833333333,0.721235091,0.21413004,Inverse zero tolerance customer loyalty,Timothymouth,1,Czech Republic,4/22/2016 20:32,1,0.869565217,4,4,2,3,1,2
0.677375489,0.238095238,0.890684443,0.548371474,Centralized 24hour synergy,Robertmouth,1,,1/11/2016 6:02,0,0.260869565,0,1,3,0,2,2
0.75590685,0.5,,0.945877225,Face-to-face analyzing encryption,Stephenborough,0,Afghanistan,3/1/2016 10:01,0,0.434782609,1,3,,2,3,2
0.714261431,0.404761905,,0.684162732,Self-enabling even-keeled methodology,Lake Kurtmouth,0,Rwanda,4/4/2016 8:19,0,0.347826087,0,4,,2,2,2
0.840897501,0.142857143,,0.609032571,Function-based optimizing extranet,Lauraburgh,1,Panama,6/20/2016 6:30,0,0.260869565,0,6,,0,2,3
0.441951385,0.738095238,,0.054001695,Organic asynchronous hierarchy,Rogerburgh,0,Samoa,1/28/2016 7:10,1,0.304347826,3,1,,3,0,1
0.059153493,0.619047619,,0.282661339,Automated client-driven orchestration,Davidside,1,United States Minor Outlying Islands,7/3/2016 4:11,1,0.173913043,6,7,,3,1,0
0.796192419,0.166666667,0.715380457,0.617568713,Public-key zero-defect analyzer,West Thomas,0,Greece,5/15/2016 13:18,0,0.565217391,6,5,2,0,2,3
0.155192929,0.666666667,0.71487991,0.241736288,Proactive client-server productivity,Andersonchester,0,Cote d'Ivoire,4/8/2016 22:48,1,0.956521739,4,4,2,3,1,0
,0.142857143,0.767639105,0.599104008,Cloned incremental matrices,North Ronaldshire,1,Pakistan,1/19/2016 12:18,0,0.52173913,1,1,2,0,2,
0.764915859,0.119047619,0.674248224,0.560297857,Open-architected system-worthy task-force,Greghaven,1,Anguilla,5/26/2016 15:40,0,0.652173913,3,5,2,0,2,2
0.958694544,0.428571429,0.581518836,0.711224119,Devolved regional moderator,Jordanmouth,1,Cyprus,1/26/2016 15:56,0,0.652173913,1,1,1,2,3,3
0.622131566,0.547619048,0.183658608,0.115147112,Balanced value-added database,Meyersstad,0,Peru,6/17/2016 9:58,1,0.391304348,4,6,0,2,0,2
0.594254632,0.285714286,0.737870429,0.125136215,Seamless composite budgetary management,Michelleside,0,Kenya,4/25/2016 21:15,1,0.913043478,0,4,2,1,0,1
0.824579296,0.476190476,0.644696381,0.868204383,Total cohesive moratorium,South Robert,1,Chad,7/13/2016 11:41,0,0.47826087,2,7,1,2,3,3
0.80945096,0.261904762,0.730051169,0.725269403,,,0,Kyrgyz Republic,7/5/2016 15:14,0,0.652173913,1,7,2,1,3,3
0.187489376,0.523809524,0.575152203,0.111817411,Exclusive zero tolerance frame,Jordanshire,1,Albania,3/15/2016 14:06,1,0.608695652,1,3,1,2,0,0
0.765935747,0.238095238,0.810594259,0.383642087,Operative scalable emulation,Reyesland,0,Gabon,6/19/2016 22:08,0,0.956521739,6,6,3,0,1,2
0.714431413,0.166666667,0.579934278,,Enhanced asymmetric installation,New Traceystad,1,Dominican Republic,7/5/2016 20:16,0,0.869565217,1,7,1,0,,2
0.290158083,0.19047619,0.214123592,0.296101223,Face-to-face reciprocal methodology,Port Brian,0,Zimbabwe,5/9/2016 8:44,1,0.347826087,0,5,0,0,1,0
0.815740269,0.428571429,0.820727672,0.723150502,Robust responsive collaboration,Lake Courtney,0,Croatia,7/21/2016 23:14,0,1,3,7,3,2,3,3
0.865034846,0.333333333,0.802853334,0.520462526,Polarized logistical hub,Samuelborough,1,Cambodia,6/3/2016 17:32,0,0.739130435,4,6,3,1,2,3
0.201597824,0.547619048,0.251815668,0.168785567,Intuitive zero-defect framework,Christinehaven,1,Mongolia,1/15/2016 19:40,1,0.826086957,4,1,0,2,0,0
0.603433622,0.5,0.930042618,0.744339508,Reactive composite project,Thomasstad,1,Honduras,2/5/2016 16:50,0,0.695652174,4,2,3,2,3,2
0.531701513,0.452380952,,0.194151834,Upgradable even-keeled hardware,Kristintown,0,Madagascar,2/29/2016 23:56,1,1,0,2,,2,0,1
0.785823559,0.404761905,,0.78617266,Future-proofed responsive matrix,New Wanda,1,Qatar,5/8/2016 12:08,0,0.52173913,6,5,,2,3,3
0.805201428,0.595238095,,0.673326069,Programmable empowering middleware,Mariebury,0,China,7/13/2016 1:48,0,0.043478261,2,7,,3,2,3
0.814380418,0.214285714,0.763679161,0.578157162,Robust dedicated system engine,Christopherville,1,Bangladesh,1/8/2016 2:34,0,0.086956522,4,1,2,0,2,3
0.504164542,0.166666667,0.858279112,0.593231626,Public-key mission-critical core,New Jasmine,0,,6/8/2016 12:25,0,0.52173913,2,6,3,0,2,1
0.584565698,0.666666667,0.202570688,0.119021673,Operative actuating installation,Lopezberg,1,Tanzania,6/15/2016 11:56,1,0.47826087,2,6,0,3,0,1
0.653578106,0.023809524,0.542813144,0.602009929,Self-enabling asynchronous knowledge user,Jenniferstad,1,Eritrea,6/13/2016 22:41,0,0.956521739,0,6,1,0,2,2
0.16063233,0.761904762,0.219287567,0.422387698,Configurable 24/7 hub,West Eduardotown,1,Canada,6/20/2016 14:20,1,0.608695652,0,6,0,3,1,0
0.304606493,0.214285714,0.808274608,0.695665335,Versatile responsive knowledge user,Davisfurt,0,Saint Kitts and Nevis,4/3/2016 6:17,1,0.260869565,6,4,3,0,3,0
,0.5,0.939530878,0.566291319,Managed impactful definition,Bakerhaven,1,Burkina Faso,5/31/2016 23:42,0,1,1,5,3,2,2,
0.759646439,,0.798140126,0.583969004,Grass-roots 4thgeneration forecast,Paulshire,1,Tuvalu,2/15/2016 3:43,0,0.130434783,0,2,3,,2,2
0.05745368,0.666666667,,0.367720063,Focused 3rdgeneration pricing structure,West Jane,1,El Salvador,3/10/2016 23:26,1,1,3,3,,3,1,0
0.889852116,0.357142857,0.647181252,0.760261533,,,0,,2/26/2016 17:01,0,0.739130435,4,2,1,1,3,3
0.114567398,0.571428571,0.262938265,0.267284175,Proactive radical support,Alvaradoport,0,Bangladesh,4/17/2016 21:39,1,0.913043478,6,4,0,3,1,0
0.928607853,0.238095238,0.56527059,0.589296525,Re-engineered responsive definition,Lake Kevin,0,American Samoa,3/26/2016 19:54,0,0.826086957,5,3,1,0,2,3
0.418833928,0.785714286,0.495915148,0.076098801,Profound optimizing utilization,Richardsonland,1,Latvia,6/29/2016 21:39,1,0.913043478,2,6,0,3,0,1
0.832568417,0.523809524,0.633443226,0.868022763,Cloned explicit middleware,East Sheriville,0,Moldova,1/27/2016 17:55,0,0.739130435,2,1,1,2,3,3
0.403535611,0.738095238,0.835526346,0.207289018,Multi-channeled mission-critical success,Port Michealburgh,1,Anguilla,3/17/2016 23:39,1,1,3,3,3,3,1,1
0.27417984,0.19047619,0.308371572,0.225572103,Versatile content-based protocol,Monicaview,0,,7/9/2016 16:23,1,0.695652174,5,7,0,0,1,0
0.324324324,0.714285714,0.566071191,,Seamless cohesive conglomeration,Katieport,0,Faroe Islands,6/28/2016 12:51,1,0.52173913,1,6,1,3,,1
0.046574877,0.619047619,0.499283994,0.291076402,De-engineered actuating hierarchy,East Brittanyville,0,Taiwan,6/18/2016 16:32,1,0.695652174,5,6,0,3,1,0
0.263301037,0.333333333,0.081676574,0.457924688,Balanced motivating help-desk,West Travismouth,0,Heard Island and McDonald Islands,5/28/2016 12:38,1,0.52173913,5,5,0,1,1,0
,0.238095238,0.797535132,0.625196755,Inverse high-level capability,Leonchester,0,Israel,1/16/2016 16:40,0,0.695652174,5,1,3,0,2,
0.615672276,0.023809524,,0.610606611,Cross-platform client-server hierarchy,Ramirezland,1,Bolivia,7/11/2016 15:45,0,0.652173913,0,7,,0,2,2
0.414584396,0.5,0.362152171,0.020401986,Sharable optimal capacity,Brownton,0,Bahamas,7/16/2016 23:08,1,1,5,7,0,2,0,1
0.918408975,0.476190476,0.759949182,0.634822618,Face-to-face multimedia success,New Jessicaport,1,Costa Rica,,0,,,,2,2,2,3
,0.571428571,0.425572965,0.148141421,Enterprise-wide incremental Internet solution,New Denisebury,1,Myanmar,7/5/2016 0:54,1,0,1,7,0,3,0,
0.653238144,0.30952381,0.669588003,0.097287807,Advanced systemic productivity,Keithtown,0,Netherlands Antilles,2/17/2016 23:47,1,1,2,2,2,1,0,2
0.68536461,0.238095238,0.846444785,0.67998547,Customizable mission-critical adapter,Port Melissastad,1,Czech Republic,3/15/2016 17:33,0,0.739130435,1,3,3,0,2,2
0.757096719,0.119047619,0.706805338,0.484925536,Horizontal heuristic synergy,Janiceview,1,Iceland,1/21/2016 18:51,0,0.782608696,3,1,2,0,2,2
0.477647459,0.571428571,0.997671798,0.531662429,Multi-tiered multi-state moderator,Mataberg,1,Palau,6/6/2016 22:41,0,0.956521739,0,6,3,3,2,1
0.028896821,0.523809524,0.598140126,0.338781935,Re-contextualized reciprocal interface,West Melaniefurt,1,Libyan Arab Jamahiriya,5/16/2016 14:50,1,0.608695652,0,5,1,2,1,0
0.868774435,0.619047619,,0.700447996,Organized demand-driven knowledgebase,Millerfort,1,Kazakhstan,4/17/2016 19:10,0,0.826086957,6,4,,3,3,3
0.353221146,0.380952381,0.714736373,0.092505146,Total local synergy,Alexanderview,1,French Guiana,3/30/2016 1:05,1,0.043478261,2,3,2,1,0,1
0.432262451,0.285714286,0.219747955,0.148625742,,,0,,6/29/2016 9:04,1,0.391304348,2,6,0,1,0,1
0.186809451,0.404761905,0.68490509,0.166666667,Re-engineered context-sensitive knowledge user,Lake Susan,1,Congo,5/26/2016 13:43,1,0.565217391,3,5,2,2,0,0
0.466938637,0.547619048,0.793529073,0.096682407,Total user-facing hierarchy,South Vincentchester,1,,4/15/2016 10:16,1,0.434782609,4,4,3,2,0,1
0.371069182,0.428571429,0.934269175,0.302457925,Balanced contextually-based pricing structure,Williamsmouth,1,Luxembourg,5/31/2016 9:06,1,0.391304348,1,5,3,2,1,1
0.839537651,0.333333333,0.721863905,0.763530694,Inverse bi-directional knowledge user,Taylorport,0,French Polynesia,2/15/2016 14:13,0,0.608695652,0,2,2,1,3,3
0.474757777,0.238095238,0.652986564,0.111999031,Networked even-keeled workforce,Williamsport,0,Papua New Guinea,5/9/2016 10:21,1,0.434782609,0,5,1,0,0,1
0.885432602,0.285714286,0.491143151,0.769281995,Right-sized transitional parallelism,Emilyfurt,1,Maldives,7/7/2016 23:32,0,1,3,7,0,1,3,3
0.953935067,0.30952381,0.45617324,0.648323042,Customer-focused system-worthy superstructure,East John,1,Zambia,1/3/2016 17:10,0,0.739130435,6,1,0,1,2,3
0.956824749,0.380952381,0.556480929,0.690277273,Balanced 4thgeneration success,East Deborahhaven,1,Cook Islands,7/17/2016 18:55,0,0.782608696,6,7,1,1,3,3
0.628590855,0.571428571,0.214270946,0.909855915,Cross-group value-added success,Port Katelynview,0,Congo,4/4/2016 18:36,1,0.782608696,0,4,0,3,3,2
0.894611593,0.404761905,,,Visionary client-driven installation,Paulhaven,1,Senegal,2/27/2016 12:34,0,0.52173913,5,2,,2,,3
0.866054734,0.476190476,0.79128455,0.704685797,Switchable well-modulated infrastructure,Elizabethmouth,1,Myanmar,6/8/2016 20:13,0,0.869565217,2,6,3,2,3,3
,0.547619048,0.896159161,0.209710619,Upgradable asymmetric emulation,Lake Jesus,0,Dominican Republic,2/20/2016 10:52,1,0.434782609,5,2,3,2,1,
0.404385518,0.19047619,0.37901274,0.867780603,Configurable tertiary capability,North Tylerland,1,Bahrain,3/23/2016 21:06,0,0.913043478,2,3,0,0,3,1
0.741798402,0.19047619,0.763188844,0.663760746,Monitored dynamic instruction set,Munozberg,0,Puerto Rico,6/7/2016 1:29,0,0.043478261,1,6,2,0,2,2
0.42563318,0.404761905,0.354506683,0.033115389,Robust web-enabled attitude,North Maryland,1,Chile,1/18/2016 15:18,1,0.652173913,0,1,0,2,0,1
0.774774775,0.095238095,0.590873332,0.380736167,Customer-focused full-range neural-net,West Barbara,0,Bolivia,6/9/2016 19:32,0,0.826086957,3,6,1,0,1,2
0.22845487,0.30952381,0.786452389,0.261169633,Universal transitional Graphical User Interface,Andrewborough,0,Serbia,5/30/2016 20:07,1,0.869565217,0,5,3,1,1,0
0.795512494,0.380952381,0.763040421,0.799673084,User-centric intangible contingency,New Gabriel,0,Malaysia,4/1/2016 9:21,0,0.391304348,4,4,2,1,3,3
0.06527282,0.476190476,0.586431164,0.259474513,Configurable disintermediate throughput,Port Patrickton,1,Estonia,5/31/2016 6:21,1,0.260869565,1,5,1,2,1,0
0.349141594,0.452380952,0.536202192,0.025547887,Automated web-enabled migration,West Julia,1,Greenland,7/3/2016 22:13,1,0.956521739,6,7,1,2,0,1
0.004079551,0.5,0.415897038,0.405254873,Triple-buffered 3rdgeneration migration,New Keithburgh,0,Trinidad and Tobago,3/10/2016 1:36,1,0.043478261,3,3,0,2,1,0
0.698963114,0.30952381,,0.917907737,Universal contextually-based system engine,Richardsland,1,Thailand,3/18/2016 2:39,0,0.086956522,4,3,,1,3,2
0.093489716,0.357142857,0.712258373,0.663518586,Optional secondary access,North Aaronchester,1,Philippines,5/30/2016 18:08,1,0.782608696,0,5,2,1,2,0
0.702532721,0.595238095,0.918996981,0.686765952,Quality-focused scalable utilization,Lake Matthewland,0,Niue,2/20/2016 0:06,0,0,5,2,3,3,2,2
0.327553969,0.738095238,0.578322693,0.090023005,Team-oriented dynamic forecast,Kevinberg,0,Afghanistan,3/10/2016 22:28,1,0.956521739,3,3,1,3,0,1
0.766445691,0.071428571,0.532248967,0.39411551,Horizontal heuristic support,Morganfort,1,Angola,6/21/2016 14:32,0,0.608695652,1,6,1,0,1,2
0.183749788,0.214285714,0.689398259,0.338721395,Customer-focused zero-defect process improvement,Lovemouth,0,Egypt,2/5/2016 15:26,1,0.652173913,4,2,2,0,1,0
0.396396396,0.119047619,0.304712903,0.243976268,Focused systemic benchmark,Taylorhaven,0,Fiji,5/31/2016 21:41,1,0.913043478,1,5,0,0,1,1
0.817100119,0.357142857,0.685815023,0.817169149,Seamless impactful info-mediaries,Jamesville,0,Portugal,1/1/2016 2:52,0,0.086956522,4,1,2,1,3,3
0.863844977,0.142857143,0.547487414,0.476086693,Advanced heuristic firmware,East Toddfort,1,Austria,3/4/2016 14:10,0,0.608695652,4,3,1,0,2,3
0.841747408,0.785714286,0.224214554,0.583424143,,,1,,2/3/2016 10:40,1,0.434782609,2,2,0,3,2,3
0.570627231,0.333333333,0.853177743,0.809238407,Cross-group neutral synergy,West Lucas,0,Panama,1/20/2016 0:26,0,0,2,1,3,1,3,1
0.176950535,0.380952381,0.524538582,0.136759898,Organized 24/7 middleware,Butlerfort,0,United States of America,6/11/2016 9:37,1,0.391304348,5,6,1,1,0,0
0.806561278,0.142857143,0.488077412,0.697178835,Networked stable open architecture,Lindaside,1,,3/8/2016 5:48,0,0.217391304,1,3,0,0,3,3
0.548699643,0.547619048,0.85525216,0.151471122,Customizable systematic service-desk,West Chloeborough,1,Equatorial Guinea,2/14/2016 22:23,1,0.956521739,6,2,3,2,0,1
0.802651708,0.166666667,0.572868131,0.717399201,Function-based directional productivity,Jayville,1,Micronesia,7/17/2016 22:04,0,0.956521739,6,7,1,0,3,3
0.262281149,0.5,0.177165234,0.180530331,Networked stable array,East Lindsey,1,Malta,6/2/2016 22:16,1,0.956521739,3,6,0,2,0,0
0.006629271,0.619047619,0.538819453,,Phased full-range hardware,Masseyshire,0,Ecuador,4/30/2016 19:42,1,0.826086957,5,4,1,3,,0
0.718680945,0.19047619,,0.426141179,Organized empowering policy,Sarahton,1,Sudan,4/17/2016 6:58,0,0.260869565,6,4,,0,1,2
0.066122727,0.785714286,0.429692479,0.555938976,Object-based system-worthy superstructure,Ryanhaven,1,Lao People's Democratic Republic,3/9/2016 0:41,1,0,2,3,0,3,2,0
0.942376339,0.619047619,0.742015597,0.523005206,Profound explicit hardware,Lake Deborahburgh,1,Saint Vincent and the Grenadines,3/7/2016 20:02,0,0.869565217,0,3,2,3,2,3
0.222675506,0.333333333,0.815226689,0.280542439,Self-enabling multimedia system engine,New Williammouth,1,Switzerland,5/26/2016 10:33,1,0.434782609,3,5,3,1,1,0
0.846166922,0.380952381,0.177244332,0.331880373,Polarized analyzing intranet,Port Blake,0,Spain,7/18/2016 1:36,1,0.043478261,0,7,0,1,1,3
0.341322455,0.095238095,0.391207284,0.268918755,Vision-oriented attitude-oriented Internet solution,West Richard,1,Turks and Caicos Islands,7/16/2016 5:56,1,0.217391304,5,7,0,0,1,1
0.560768315,0.666666667,0.217890982,0.103099649,Digitized disintermediate ability,Brandymouth,0,Indonesia,3/22/2016 6:41,1,0.260869565,1,3,0,3,0,1
0.561788203,0.142857143,0.761711939,0.727327764,Intuitive explicit firmware,Sandraville,1,Cook Islands,6/3/2016 6:34,0,0.260869565,4,6,2,0,3,1
0.191058984,0.404761905,0.864220174,0.379222666,Public-key real-time definition,Port Jessica,0,Australia,6/28/2016 9:19,1,0.391304348,1,6,3,2,1,0
0.596464389,0.428571429,0.953020463,0.676776849,Monitored content-based implementation,Lake Jasonchester,0,Finland,7/18/2016 18:33,0,0.782608696,0,7,3,2,2,1
0.77800442,0.119047619,0.626349745,0.620474634,Quality-focused zero-defect budgetary management,Pearsonfort,0,,1/23/2016 4:47,0,0.173913043,5,1,1,0,2,2
,0.238095238,0.574753353,0.767405255,Intuitive fresh-thinking moderator,Sellerstown,0,Ireland,2/29/2016 11:00,0,0.47826087,0,2,1,0,3,
0.252932177,0.285714286,0.234586941,0.221334302,Reverse-engineered 24hour hardware,Yuton,0,Eritrea,6/30/2016 0:19,1,0,3,6,0,1,1,0
0.72327044,,,0.694454534,Synchronized zero tolerance product,Smithtown,1,France,6/19/2016 18:19,0,0.782608696,6,6,,,3,2
0.78463369,0.119047619,0.49514585,0.697420995,Reactive interactive protocol,Joanntown,1,Austria,1/8/2016 8:08,0,0.347826087,4,1,0,0,3,3
0.210096889,0.738095238,0.592556228,0.169088267,Focused fresh-thinking Graphic Interface,South Peter,1,Heard Island and McDonald Islands,1/2/2016 12:25,1,0.52173913,5,1,1,3,0,0
0.118306986,0.523809524,0.690916698,0.232170965,Ameliorated exuding solution,Port Mitchell,1,Western Sahara,5/13/2016 11:57,1,0.47826087,4,5,2,2,1,0
0.121706612,0.214285714,0.326074276,0.557270856,Integrated maximized service-desk,Pottermouth,1,Liberia,2/8/2016 14:02,1,0.608695652,0,2,0,0,2,0
0.416624171,0.071428571,0.697546585,0.619869234,Self-enabling tertiary challenge,Lake Jonathanview,1,Dominican Republic,6/7/2016 23:46,0,1,1,6,2,0,2,1
0.861125276,0.5,0.858612913,0.502361061,Decentralized foreground infrastructure,Alanview,1,Tonga,1/2/2016 14:36,0,0.608695652,5,1,3,2,2,3
0.625871154,0.142857143,0.790899596,0.657464584,,,0,Lao People's Democratic Republic,2/13/2016 4:16,0,0.173913043,5,2,3,0,2,2
0.305966344,0.261904762,0.308370045,0.151955443,Realigned reciprocal framework,New Daniellefort,1,United States of America,5/3/2016 12:57,1,0.52173913,1,5,0,1,0,0
0.231174571,0.428571429,0.569855684,0.087904105,Distributed maximized ability,Welchshire,0,,4/3/2016 11:38,1,0.47826087,6,4,1,2,0,0
0.582695903,0.380952381,0.74508668,0.088933285,Polarized bifurcated array,Russellville,1,Indonesia,3/23/2016 19:58,1,0.826086957,2,3,2,1,0,1
0.873193949,0.5,0.798542182,0.324736651,Progressive asynchronous adapter,West Lisa,1,Croatia,2/2/2016 11:49,0,0.47826087,1,2,3,2,1,3
0.747237804,0.261904762,,0.659704565,Business-focused high-level hardware,Greentown,0,Brunei Darussalam,3/8/2016 10:39,0,0.434782609,1,3,,1,2,2
0.049124596,0.69047619,,0.332909553,Fully-configurable holistic throughput,Timothyport,0,American Samoa,4/8/2016 14:35,1,0.608695652,4,4,,3,1,0
0.81064083,0.285714286,0.541485731,0.848105097,Ameliorated contextually-based collaboration,Teresahaven,1,Netherlands Antilles,6/30/2016 0:40,0,0,3,6,1,1,3,3
0.29899711,0.5,0.305257122,0.075796101,Progressive uniform budgetary management,Lake Stephenborough,0,Thailand,3/25/2016 19:02,1,0.826086957,4,3,0,2,0,0
0.450790413,0.333333333,0.217039227,0.119627073,Synergistic stable infrastructure,Silvaton,0,Greece,5/12/2016 21:32,1,0.913043478,3,5,0,1,0,1
0.463708992,0.261904762,0.939689074,0.537898051,Reverse-engineered content-based intranet,West Michaelstad,1,French Polynesia,3/2/2016 5:11,0,0.217391304,2,3,3,1,2,1
0.460649329,0.214285714,0.536920335,0.093655406,Expanded zero administration attitude,Florestown,0,Guernsey,5/10/2016 14:12,1,0.608695652,1,5,1,0,0,1
0.598334183,0.261904762,0.394164912,0.078520402,Team-oriented 6thgeneration extranet,New Jay,1,Isle of Man,3/3/2016 2:59,1,0.086956522,3,3,0,1,0,1
0.832738399,0.380952381,0.79143954,0.716672721,Managed disintermediate capability,North Lisachester,0,Holy See (Vatican City State),7/4/2016 11:03,0,0.47826087,0,7,3,1,3,3
0.824409315,0.238095238,0.720366386,0.676292529,Front-line dynamic model,Port Stacy,1,El Salvador,7/8/2016 3:47,0,0.130434783,4,7,2,0,2,3
0.154682985,0.476190476,0.441326313,0.134217218,Innovative regional structure,Jensenton,0,China,5/27/2016 5:35,1,0.217391304,4,5,0,2,0,0
,0.19047619,0.829713246,0.415970456,Function-based incremental standardization,North Alexandra,0,Myanmar,2/10/2016 13:46,0,0.565217391,2,2,3,0,1,
0.437701853,0.428571429,0.858725146,0.168603947,Universal asymmetric workforce,Rivasland,0,Macao,6/12/2016 21:21,1,0.913043478,6,6,3,2,0,1
0.322284549,0.642857143,,0.121503814,Business-focused client-driven forecast,Helenborough,0,Australia,1/7/2016 13:58,1,0.565217391,3,1,,3,0,1
0.802481727,0.428571429,0.57797744,0.898353312,Realigned global initiative,Garnerberg,0,United States Virgin Islands,5/13/2016 14:12,0,0.608695652,4,5,1,2,3,3
0.570627231,0.166666667,0.757138603,0.75021189,Business-focused maximized complexity,North Anaport,0,,5/2/2016 0:01,0,0,0,5,2,0,3,1
0.435322115,0.428571429,0.512747162,0.007022642,,,0,Djibouti,2/7/2016 17:06,1,0.739130435,6,2,1,2,0,1
0.569777324,0.714285714,0.382287981,0.054607095,Stand-alone motivating moratorium,South Alexisborough,0,Cote d'Ivoire,2/15/2016 7:27,1,0.304347826,0,2,0,3,0,1
0.813700493,0.547619048,0.86288024,0.668361787,Grass-roots multimedia policy,East Jennifer,1,Mali,2/21/2016 5:23,0,0.217391304,6,2,3,2,2,3
0.755566888,0.285714286,,0.798280664,Upgradable local migration,Hallfort,0,Jamaica,3/20/2016 22:27,0,0.956521739,6,3,,1,3,2
0.295597484,0.523809524,0.718781217,0.098619688,Profound bottom-line standardization,New Charleschester,0,Romania,3/24/2016 9:34,1,0.391304348,3,3,2,2,0,0
0.810810811,0.928571429,0.535882135,0.415607216,Managed client-server access,East Breannafurt,0,Cayman Islands,4/4/2016 20:01,1,0.869565217,0,4,1,3,1,3
0.794832568,0.333333333,0.738059317,0.78665698,Cross-platform directional intranet,East Susanland,1,Gambia,1/2/2016 4:50,0,0.173913043,5,1,2,1,3,3
0.429372769,0.261904762,,0.375832425,Horizontal modular success,Estesfurt,0,Algeria,,1,,,,,1,1,1
0.640659527,0.166666667,,,Vision-oriented multi-tasking success,Shirleyfort,1,Puerto Rico,3/28/2016 19:48,0,0.826086957,0,3,,0,,2
0.882712902,0.333333333,0.731818661,0.668361787,Optional multi-state hardware,Douglasview,1,Norfolk Island,7/11/2016 9:32,0,0.391304348,0,7,2,1,2,3
0.450960394,0.595238095,0.542522405,0.007628042,Upgradable heuristic system engine,South Lisa,1,Turkey,6/9/2016 17:11,1,0.739130435,3,6,1,3,0,1
0.831378548,0.523809524,0.601875755,0.879343746,Future-proofed modular utilization,Kingshire,0,Guinea,5/19/2016 9:30,0,0.391304348,3,5,1,2,3,3
